VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,Make_Accura,Make_BMW,Age,Deductible,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,Age,VehiclePrice,DriverRating,AccidentArea_Rural,AccidentArea_Urban
True,False,False,False,False,41,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,24500.0,2,False,True
True,False,False,False,False,56,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56,34500.0,3,False,True
True,False,False,False,False,30,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,24500.0,2,False,True
False,True,False,False,False,48,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48,34500.0,2,False,True
True,False,False,True,False,30,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,34500.0,3,False,True
True,False,False,False,False,57,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57,20000.0,2,False,True
True,False,False,False,False,27,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27,24500.0,1,False,True
False,True,False,False,False,50,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50,34500.0,3,False,True
True,False,False,False,False,44,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44,24500.0,4,False,True
True,False,False,False,False,38,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,38,24500.0,4,True,False
False,True,False,False,False,29,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29,24500.0,4,False,True
True,False,False,False,False,40,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40,24500.0,2,False,True
True,False,False,False,False,35,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35,24500.0,1,True,False
False,True,False,False,False,33,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33,34500.0,4,False,True
True,False,False,False,False,31,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,31,34500.0,3,False,True
True,False,False,False,False,33,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,24500.0,3,False,True
False,True,False,False,False,37,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,37,34500.0,2,False,True
True,False,False,False,False,30,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30,20000.0,1,False,True
True,False,False,False,False,27,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27,24500.0,1,False,True
True,False,False,False,False,39,400,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,39,34500.0,3,True,False
True,False,False,False,False,58,500,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,24500.0,4,False,True
True,False,False,False,False,29,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,34500.0,3,False,True
True,False,False,False,False,65,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65,24500.0,4,False,True
True,False,False,False,False,35,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,35,24500.0,2,False,True
True,False,False,False,False,32,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32,24500.0,1,False,True
True,False,False,False,False,56,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,56,24500.0,3,False,True
False,True,False,False,False,30,400,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,34500.0,1,False,True
True,False,False,False,False,23,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23,24500.0,4,False,True
True,False,False,False,False,46,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,46,24500.0,4,False,True
True,False,False,False,False,23,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23,34500.0,1,False,True
False,True,False,False,False,30,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,24500.0,2,False,True
False,True,False,False,False,28,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,28,34500.0,2,False,True
True,False,False,False,False,37,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,37,24500.0,2,False,True
False,True,False,False,False,49,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,49,24500.0,2,False,True
False,True,False,False,False,46,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46,24500.0,1,False,True
True,False,False,False,False,34,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,34500.0,3,False,True
True,False,False,False,False,48,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48,24500.0,4,False,True
True,False,False,False,False,44,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,34500.0,4,False,True
False,True,False,False,False,38,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38,34500.0,2,True,False
True,False,False,False,False,28,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28,24500.0,4,False,True
False,True,False,False,False,36,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36,34500.0,3,True,False
False,True,False,False,False,50,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,50,24500.0,2,False,True
False,True,False,False,False,44,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44,34500.0,3,False,True
False,True,False,False,False,38,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,38,24500.0,1,False,True
True,False,False,False,False,54,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,54,24500.0,2,False,True
True,False,False,False,False,62,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,62,24500.0,4,False,True
False,True,False,False,False,39,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,69000.0,4,False,True
True,False,False,False,False,40,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,24500.0,3,True,False
True,False,False,False,False,41,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41,24500.0,2,False,True
True,False,False,False,False,53,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,53,24500.0,1,False,True
False,True,False,False,False,45,700,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,45,24500.0,4,True,False
True,False,False,False,False,30,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30,34500.0,4,False,True
False,True,False,False,False,80,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,80,34500.0,2,False,True
True,False,False,False,False,29,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29,69000.0,3,False,True
False,True,False,False,False,46,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46,24500.0,2,False,True
